,ID,Store ID,Total Price,Base Price,Units Sold,new_column
121305,171788,8094,105.45,105.45,7,2026-09-22 21:40:20.451076
121306,171790,8094,118.275,118.275,22,2026-09-22 21:40:20.451076
121307,171791,8094,114.0,114.0,60,2026-09-22 21:40:20.451076
121308,171792,8094,141.075,141.075,43,2026-09-22 21:40:20.451076
121309,171793,8094,202.35,202.35,43,2026-09-22 21:40:20.451076
121310,171794,8094,208.05,235.8375,55,2026-09-22 21:40:20.451076
121311,171795,8094,208.05,235.8375,38,2026-09-22 21:40:20.451076
121312,171796,8094,192.375,192.375,100,2026-09-22 21:40:20.451076
121313,171797,8094,312.7875,312.7875,36,2026-09-22 21:40:20.451076
121314,171798,8094,177.4125,225.8625,114,2026-09-22 21:40:20.451076
121315,171799,8094,205.9125,205.9125,37,2026-09-22 21:40:20.451076
121316,171800,8094,205.9125,205.9125,29,2026-09-22 21:40:20.451076
121317,171801,8094,227.2875,227.2875,30,2026-09-22 21:40:20.451076
121318,171802,8094,232.275,232.275,49,2026-09-22 21:40:20.451076
121319,171803,8094,235.8375,235.8375,48,2026-09-22 21:40:20.451076
121320,171804,8094,469.5375,469.5375,3,2026-09-22 21:40:20.451076
121321,171805,8094,469.5375,469.5375,10,2026-09-22 21:40:20.451076
121322,171806,8094,469.5375,469.5375,14,2026-09-22 21:40:20.451076
121323,171808,8094,177.4125,177.4125,6,2026-09-22 21:40:20.451076
121324,171809,8094,191.6625,194.5125,6,2026-09-22 21:40:20.451076
121325,171810,8094,191.6625,191.6625,40,2026-09-22 21:40:20.451076
121326,171811,8063,86.2125,86.925,38,2026-09-22 21:40:20.451076
121327,171812,8063,86.925,85.5,23,2026-09-22 21:40:20.451076
121328,171815,8063,115.425,115.425,39,2026-09-22 21:40:20.451076
121329,171816,8063,138.225,138.225,28,2026-09-22 21:40:20.451076
121330,171817,8063,204.4875,204.4875,39,2026-09-22 21:40:20.451076
121331,171818,8063,210.1875,210.1875,35,2026-09-22 21:40:20.451076
121332,171820,8063,180.975,180.975,102,2026-09-22 21:40:20.451076
121333,171821,8063,295.6875,295.6875,25,2026-09-22 21:40:20.451076
121334,171822,8063,173.85,212.325,72,2026-09-22 21:40:20.451076
121335,171823,8063,205.9125,205.9125,25,2026-09-22 21:40:20.451076
121336,171824,8063,205.9125,205.9125,23,2026-09-22 21:40:20.451076
121337,171826,8063,227.2875,227.2875,30,2026-09-22 21:40:20.451076
121338,171827,8063,213.0375,213.0375,91,2026-09-22 21:40:20.451076
121339,171828,8063,212.325,212.325,44,2026-09-22 21:40:20.451076
121340,171830,8063,469.5375,469.5375,23,2026-09-22 21:40:20.451076
121341,171831,8063,469.5375,469.5375,14,2026-09-22 21:40:20.451076
121342,171833,8063,177.4125,177.4125,11,2026-09-22 21:40:20.451076
121343,171834,8063,191.6625,213.0375,22,2026-09-22 21:40:20.451076
121344,171835,8063,191.6625,207.3375,12,2026-09-22 21:40:20.451076
121345,171836,8023,104.7375,109.725,232,2026-09-22 21:40:20.451076
121346,171837,8023,108.3,107.5875,268,2026-09-22 21:40:20.451076
121347,171838,8023,105.45,105.45,110,2026-09-22 21:40:20.451076
121348,171839,8023,107.5875,107.5875,22,2026-09-22 21:40:20.451076
121349,171841,8023,116.85,116.85,121,2026-09-22 21:40:20.451076
121350,171842,8023,118.275,118.275,117,2026-09-22 21:40:20.451076
121351,171843,8023,139.65,139.65,277,2026-09-22 21:40:20.451076
121352,171847,8023,213.75,213.75,268,2026-09-22 21:40:20.451076
121353,171848,8023,327.0375,327.0375,96,2026-09-22 21:40:20.451076
121354,171849,8023,172.425,204.4875,333,2026-09-22 21:40:20.451076
121355,171850,8023,213.0375,213.0375,29,2026-09-22 21:40:20.451076
121356,171851,8023,213.0375,213.0375,29,2026-09-22 21:40:20.451076
121357,171853,8023,240.825,240.825,84,2026-09-22 21:40:20.451076
121358,171854,8023,232.9875,232.9875,102,2026-09-22 21:40:20.451076
121359,171855,8023,236.55,236.55,57,2026-09-22 21:40:20.451076
121360,171856,8023,498.0375,498.0375,5,2026-09-22 21:40:20.451076
121361,171857,8023,498.0375,498.0375,24,2026-09-22 21:40:20.451076
121362,171858,8023,498.0375,498.0375,29,2026-09-22 21:40:20.451076
121363,171859,8023,334.1625,490.9125,99,2026-09-22 21:40:20.451076
121364,171860,8023,177.4125,177.4125,25,2026-09-22 21:40:20.451076
121365,171862,8023,355.5375,355.5375,27,2026-09-22 21:40:20.451076
121366,171863,8058,107.5875,107.5875,73,2026-09-22 21:40:20.451076
121367,171864,8058,107.5875,107.5875,79,2026-09-22 21:40:20.451076
121368,171866,8058,117.5625,117.5625,35,2026-09-22 21:40:20.451076
121369,171867,8058,117.5625,117.5625,47,2026-09-22 21:40:20.451076
121370,171868,8058,141.075,141.075,91,2026-09-22 21:40:20.451076
121371,171871,8058,354.825,354.825,12,2026-09-22 21:40:20.451076
121372,171872,8058,215.175,215.175,96,2026-09-22 21:40:20.451076
121373,171873,8058,327.0375,327.0375,36,2026-09-22 21:40:20.451076
121374,171874,8058,171.0,211.6125,188,2026-09-22 21:40:20.451076
121375,171875,8058,213.0375,213.0375,18,2026-09-22 21:40:20.451076
121376,171876,8058,213.0375,213.0375,4,2026-09-22 21:40:20.451076
121377,171877,8058,240.825,240.825,31,2026-09-22 21:40:20.451076
121378,171878,8058,236.55,236.55,31,2026-09-22 21:40:20.451076
121379,171881,8058,498.0375,498.0375,7,2026-09-22 21:40:20.451076
121380,171882,8058,498.0375,498.0375,16,2026-09-22 21:40:20.451076
121381,171886,8222,106.1625,108.3,233,2026-09-22 21:40:20.451076
121382,171887,8222,104.7375,108.3,94,2026-09-22 21:40:20.451076
121383,171888,8222,108.3,104.7375,126,2026-09-22 21:40:20.451076
121384,171889,8222,110.4375,110.4375,8,2026-09-22 21:40:20.451076
121385,171891,8222,118.275,118.275,60,2026-09-22 21:40:20.451076
121386,171892,8222,118.9875,118.9875,74,2026-09-22 21:40:20.451076
121387,171893,8222,139.65,139.65,167,2026-09-22 21:40:20.451076
121388,171895,8222,215.8875,215.8875,193,2026-09-22 21:40:20.451076
121389,171896,8222,327.0375,327.0375,90,2026-09-22 21:40:20.451076
121390,171897,8222,177.4125,211.6125,203,2026-09-22 21:40:20.451076
121391,171898,8222,213.0375,213.0375,27,2026-09-22 21:40:20.451076
121392,171899,8222,213.0375,213.0375,11,2026-09-22 21:40:20.451076
121393,171901,8222,240.825,240.825,53,2026-09-22 21:40:20.451076
121394,171902,8222,231.5625,231.5625,76,2026-09-22 21:40:20.451076
121395,171904,8222,498.0375,498.0375,12,2026-09-22 21:40:20.451076
121396,171905,8222,498.0375,498.0375,22,2026-09-22 21:40:20.451076
121397,171906,8222,498.0375,498.0375,32,2026-09-22 21:40:20.451076
121398,171908,8222,177.4125,177.4125,33,2026-09-22 21:40:20.451076
121399,171911,8121,86.2125,86.2125,48,2026-09-22 21:40:20.451076
121400,171915,8121,116.85,116.85,27,2026-09-22 21:40:20.451076
121401,171916,8121,114.0,114.0,38,2026-09-22 21:40:20.451076
121402,171917,8121,136.0875,136.0875,42,2026-09-22 21:40:20.451076
121403,171918,8121,208.05,208.05,32,2026-09-22 21:40:20.451076
121404,171919,8121,210.9,210.9,14,2026-09-22 21:40:20.451076
121405,171920,8121,206.625,235.125,15,2026-09-22 21:40:20.451076
121406,171921,8121,173.85,173.85,82,2026-09-22 21:40:20.451076
121407,171922,8121,295.6875,295.6875,15,2026-09-22 21:40:20.451076
121408,171923,8121,167.4375,200.925,80,2026-09-22 21:40:20.451076
121409,171924,8121,205.9125,205.9125,25,2026-09-22 21:40:20.451076
121410,171925,8121,205.9125,205.9125,32,2026-09-22 21:40:20.451076
121411,171927,8121,227.2875,227.2875,35,2026-09-22 21:40:20.451076
121412,171928,8121,213.0375,213.0375,52,2026-09-22 21:40:20.451076
121413,171929,8121,212.325,212.325,34,2026-09-22 21:40:20.451076
121414,171930,8121,469.5375,469.5375,11,2026-09-22 21:40:20.451076
121415,171931,8121,469.5375,469.5375,28,2026-09-22 21:40:20.451076
121416,171932,8121,469.5375,469.5375,23,2026-09-22 21:40:20.451076
121417,171933,8218,85.5,84.7875,72,2026-09-22 21:40:20.451076
121418,171934,8218,86.925,85.5,35,2026-09-22 21:40:20.451076
121419,171936,8218,116.85,116.85,9,2026-09-22 21:40:20.451076
121420,171937,8218,115.425,115.425,25,2026-09-22 21:40:20.451076
121421,171938,8218,133.95,133.95,42,2026-09-22 21:40:20.451076
121422,171939,8218,202.35,202.35,6,2026-09-22 21:40:20.451076
121423,171942,8218,171.7125,171.7125,66,2026-09-22 21:40:20.451076
121424,171943,8218,295.6875,295.6875,16,2026-09-22 21:40:20.451076
121425,171944,8218,177.4125,234.4125,55,2026-09-22 21:40:20.451076
121426,171945,8218,205.9125,205.9125,10,2026-09-22 21:40:20.451076
121427,171948,8218,213.0375,213.0375,70,2026-09-22 21:40:20.451076
121428,171949,8218,212.325,212.325,28,2026-09-22 21:40:20.451076
121429,171952,8218,469.5375,469.5375,10,2026-09-22 21:40:20.451076
121430,171955,8317,86.925,86.925,20,2026-09-22 21:40:20.451076
121431,171956,8317,86.2125,86.2125,29,2026-09-22 21:40:20.451076
121432,171959,8317,116.1375,116.1375,16,2026-09-22 21:40:20.451076
121433,171960,8317,115.425,115.425,66,2026-09-22 21:40:20.451076
121434,171961,8317,138.225,138.225,70,2026-09-22 21:40:20.451076
121435,171962,8317,210.1875,210.1875,12,2026-09-22 21:40:20.451076
121436,171965,8317,178.8375,178.8375,143,2026-09-22 21:40:20.451076
121437,171966,8317,295.6875,295.6875,42,2026-09-22 21:40:20.451076
121438,171967,8317,174.5625,213.0375,133,2026-09-22 21:40:20.451076
121439,171968,8317,205.9125,205.9125,47,2026-09-22 21:40:20.451076
121440,171969,8317,205.9125,205.9125,41,2026-09-22 21:40:20.451076
121441,171971,8317,227.2875,227.2875,41,2026-09-22 21:40:20.451076
121442,171972,8317,213.0375,213.0375,63,2026-09-22 21:40:20.451076
121443,171973,8317,212.325,212.325,44,2026-09-22 21:40:20.451076
121444,171974,8317,469.5375,469.5375,5,2026-09-22 21:40:20.451076
121445,171975,8317,469.5375,469.5375,12,2026-09-22 21:40:20.451076
121446,171976,8317,469.5375,469.5375,23,2026-09-22 21:40:20.451076
121447,171978,8317,177.4125,177.4125,17,2026-09-22 21:40:20.451076
121448,171979,8317,191.6625,204.4875,22,2026-09-22 21:40:20.451076
121449,171980,8317,191.6625,191.6625,38,2026-09-22 21:40:20.451076
121450,171983,8319,114.7125,114.7125,12,2026-09-22 21:40:20.451076
121451,171984,8319,113.2875,113.2875,41,2026-09-22 21:40:20.451076
121452,171985,8319,138.9375,138.9375,26,2026-09-22 21:40:20.451076
121453,171987,8319,208.05,208.05,45,2026-09-22 21:40:20.451076
121454,171988,8319,195.225,195.225,56,2026-09-22 21:40:20.451076
121455,171989,8319,312.7875,312.7875,24,2026-09-22 21:40:20.451076
121456,171990,8319,177.4125,216.6,39,2026-09-22 21:40:20.451076
121457,171991,8319,227.2875,227.2875,12,2026-09-22 21:40:20.451076
121458,171992,8319,235.8375,235.8375,43,2026-09-22 21:40:20.451076
121459,171995,8319,469.5375,469.5375,16,2026-09-22 21:40:20.451076
121460,172000,8392,112.575,112.575,5,2026-09-22 21:40:20.451076
121461,172001,8392,110.4375,110.4375,10,2026-09-22 21:40:20.451076
121462,172002,8392,114.0,114.0,24,2026-09-22 21:40:20.451076
121463,172003,8392,136.0875,136.0875,13,2026-09-22 21:40:20.451076
121464,172004,8392,210.9,237.2625,13,2026-09-22 21:40:20.451076
121465,172006,8392,136.0875,195.225,73,2026-09-22 21:40:20.451076
121466,172007,8392,312.7875,312.7875,12,2026-09-22 21:40:20.451076
121467,172008,8392,173.85,234.4125,47,2026-09-22 21:40:20.451076
121468,172011,8392,227.2875,227.2875,4,2026-09-22 21:40:20.451076
121469,172012,8392,235.8375,235.8375,21,2026-09-22 21:40:20.451076
121470,172015,8392,469.5375,469.5375,5,2026-09-22 21:40:20.451076
121471,172016,8398,103.3125,103.3125,91,2026-09-22 21:40:20.451076
121472,172017,8398,106.1625,106.1625,78,2026-09-22 21:40:20.451076
121473,172018,8398,107.5875,107.5875,48,2026-09-22 21:40:20.451076
121474,172020,8398,115.425,115.425,32,2026-09-22 21:40:20.451076
121475,172021,8398,118.9875,118.9875,63,2026-09-22 21:40:20.451076
121476,172022,8398,136.0875,136.0875,169,2026-09-22 21:40:20.451076
121477,172025,8398,188.8125,188.8125,162,2026-09-22 21:40:20.451076
121478,172026,8398,327.0375,327.0375,55,2026-09-22 21:40:20.451076
121479,172027,8398,171.7125,203.775,185,2026-09-22 21:40:20.451076
121480,172028,8398,213.0375,213.0375,11,2026-09-22 21:40:20.451076
121481,172030,8398,240.825,240.825,24,2026-09-22 21:40:20.451076
121482,172031,8398,235.125,235.125,59,2026-09-22 21:40:20.451076
121483,172032,8398,176.7,236.55,54,2026-09-22 21:40:20.451076
121484,172033,8398,498.0375,498.0375,14,2026-09-22 21:40:20.451076
121485,172034,8398,498.0375,498.0375,12,2026-09-22 21:40:20.451076
121486,172035,8398,498.0375,498.0375,28,2026-09-22 21:40:20.451076
121487,172036,8398,177.4125,177.4125,4,2026-09-22 21:40:20.451076
121488,172038,8400,107.5875,107.5875,59,2026-09-22 21:40:20.451076
121489,172039,8400,109.0125,106.875,59,2026-09-22 21:40:20.451076
121490,172040,8400,107.5875,107.5875,23,2026-09-22 21:40:20.451076
121491,172042,8400,117.5625,117.5625,44,2026-09-22 21:40:20.451076
121492,172043,8400,118.275,118.275,26,2026-09-22 21:40:20.451076
121493,172044,8400,141.075,141.075,60,2026-09-22 21:40:20.451076
121494,172048,8400,218.025,218.025,79,2026-09-22 21:40:20.451076
121495,172049,8400,317.775,317.775,49,2026-09-22 21:40:20.451076
121496,172050,8400,172.425,219.45,80,2026-09-22 21:40:20.451076
121497,172051,8400,240.825,240.825,43,2026-09-22 21:40:20.451076
121498,172052,8400,236.55,236.55,49,2026-09-22 21:40:20.451076
121499,172053,8400,236.55,236.55,61,2026-09-22 21:40:20.451076
121500,172054,8400,498.0375,498.0375,39,2026-09-22 21:40:20.451076
121501,172056,8400,498.0375,498.0375,22,2026-09-22 21:40:20.451076
121502,172057,8422,87.6375,87.6375,38,2026-09-22 21:40:20.451076
121503,172058,8422,86.925,86.925,19,2026-09-22 21:40:20.451076
121504,172061,8422,113.2875,113.2875,13,2026-09-22 21:40:20.451076
121505,172062,8422,137.5125,137.5125,29,2026-09-22 21:40:20.451076
121506,172065,8422,178.8375,178.8375,110,2026-09-22 21:40:20.451076
121507,172066,8422,295.6875,295.6875,19,2026-09-22 21:40:20.451076
121508,172067,8422,171.0,210.1875,129,2026-09-22 21:40:20.451076
121509,172068,8422,205.9125,205.9125,21,2026-09-22 21:40:20.451076
121510,172069,8422,205.9125,205.9125,31,2026-09-22 21:40:20.451076
121511,172070,8422,227.2875,227.2875,22,2026-09-22 21:40:20.451076
121512,172071,8422,213.0375,213.0375,47,2026-09-22 21:40:20.451076
121513,172072,8422,212.325,212.325,16,2026-09-22 21:40:20.451076
121514,172074,8422,469.5375,469.5375,17,2026-09-22 21:40:20.451076
121515,172075,8422,469.5375,469.5375,20,2026-09-22 21:40:20.451076
121516,172078,8438,88.35,88.35,51,2026-09-22 21:40:20.451076
121517,172079,8438,88.35,88.35,65,2026-09-22 21:40:20.451076
121518,172080,8438,87.6375,87.6375,33,2026-09-22 21:40:20.451076
121519,172082,8438,116.85,116.85,25,2026-09-22 21:40:20.451076
121520,172083,8438,114.0,114.0,38,2026-09-22 21:40:20.451076
121521,172084,8438,143.925,143.925,35,2026-09-22 21:40:20.451076
121522,172085,8438,205.2,205.2,33,2026-09-22 21:40:20.451076
121523,172086,8438,212.325,212.325,32,2026-09-22 21:40:20.451076
121524,172087,8438,209.475,209.475,49,2026-09-22 21:40:20.451076
121525,172088,8438,191.6625,191.6625,84,2026-09-22 21:40:20.451076
121526,172089,8438,312.7875,312.7875,9,2026-09-22 21:40:20.451076
121527,172090,8438,175.9875,225.15,123,2026-09-22 21:40:20.451076
121528,172091,8438,205.9125,205.9125,39,2026-09-22 21:40:20.451076
121529,172092,8438,205.9125,205.9125,35,2026-09-22 21:40:20.451076
121530,172094,8438,227.2875,227.2875,33,2026-09-22 21:40:20.451076
121531,172095,8438,235.8375,235.8375,58,2026-09-22 21:40:20.451076
121532,172096,8438,235.8375,235.8375,58,2026-09-22 21:40:20.451076
121533,172097,8438,469.5375,469.5375,11,2026-09-22 21:40:20.451076
121534,172098,8438,469.5375,469.5375,10,2026-09-22 21:40:20.451076
121535,172099,8438,469.5375,469.5375,32,2026-09-22 21:40:20.451076
121536,172100,8438,355.5375,519.4125,57,2026-09-22 21:40:20.451076
121537,172102,8555,88.35,88.35,25,2026-09-22 21:40:20.451076
121538,172103,8555,86.925,86.925,13,2026-09-22 21:40:20.451076
121539,172107,8555,112.575,112.575,33,2026-09-22 21:40:20.451076
121540,172108,8555,136.0875,136.0875,37,2026-09-22 21:40:20.451076
121541,172112,8555,175.9875,175.9875,54,2026-09-22 21:40:20.451076
121542,172113,8555,295.6875,295.6875,10,2026-09-22 21:40:20.451076
121543,172114,8555,180.2625,234.4125,63,2026-09-22 21:40:20.451076
121544,172117,8555,211.6125,211.6125,27,2026-09-22 21:40:20.451076
121545,172118,8555,205.2,205.2,15,2026-09-22 21:40:20.451076
121546,172121,8555,469.5375,469.5375,33,2026-09-22 21:40:20.451076
121547,172122,8562,107.5875,105.45,125,2026-09-22 21:40:20.451076
121548,172123,8562,108.3,105.45,123,2026-09-22 21:40:20.451076
121549,172124,8562,107.5875,104.7375,93,2026-09-22 21:40:20.451076
121550,172126,8562,117.5625,117.5625,59,2026-09-22 21:40:20.451076
121551,172127,8562,118.275,118.275,47,2026-09-22 21:40:20.451076
121552,172128,8562,139.65,139.65,84,2026-09-22 21:40:20.451076
121553,172132,8562,219.45,219.45,116,2026-09-22 21:40:20.451076
121554,172133,8562,327.0375,327.0375,42,2026-09-22 21:40:20.451076
121555,172134,8562,168.15,205.9125,259,2026-09-22 21:40:20.451076
121556,172135,8562,213.0375,213.0375,17,2026-09-22 21:40:20.451076
121557,172136,8562,213.0375,213.0375,17,2026-09-22 21:40:20.451076
121558,172137,8562,240.825,240.825,49,2026-09-22 21:40:20.451076
121559,172138,8562,230.1375,230.1375,58,2026-09-22 21:40:20.451076
121560,172139,8562,236.55,236.55,31,2026-09-22 21:40:20.451076
121561,172140,8562,498.0375,498.0375,9,2026-09-22 21:40:20.451076
121562,172141,8562,498.0375,498.0375,3,2026-09-22 21:40:20.451076
121563,172142,8562,498.0375,498.0375,17,2026-09-22 21:40:20.451076
121564,172144,8562,177.4125,177.4125,12,2026-09-22 21:40:20.451076
121565,172149,8869,106.1625,108.3,141,2026-09-22 21:40:20.451076
121566,172150,8869,109.725,109.725,73,2026-09-22 21:40:20.451076
121567,172151,8869,109.0125,109.0125,50,2026-09-22 21:40:20.451076
121568,172154,8869,117.5625,117.5625,70,2026-09-22 21:40:20.451076
121569,172155,8869,118.275,118.275,41,2026-09-22 21:40:20.451076
121570,172156,8869,140.3625,140.3625,179,2026-09-22 21:40:20.451076
121571,172157,8869,362.6625,362.6625,21,2026-09-22 21:40:20.451076
121572,172160,8869,208.7625,208.7625,98,2026-09-22 21:40:20.451076
121573,172161,8869,327.0375,327.0375,36,2026-09-22 21:40:20.451076
121574,172162,8869,171.7125,208.05,187,2026-09-22 21:40:20.451076
121575,172165,8869,244.3875,244.3875,38,2026-09-22 21:40:20.451076
121576,172166,8869,236.55,236.55,32,2026-09-22 21:40:20.451076
121577,172167,8869,236.55,236.55,26,2026-09-22 21:40:20.451076
121578,172169,8869,498.0375,498.0375,11,2026-09-22 21:40:20.451076
121579,172170,8869,498.0375,498.0375,15,2026-09-22 21:40:20.451076
121580,172171,8869,179.55,213.0375,35,2026-09-22 21:40:20.451076
121581,172173,8991,87.6375,87.6375,102,2026-09-22 21:40:20.451076
121582,172174,8991,86.925,86.925,89,2026-09-22 21:40:20.451076
121583,172175,8991,86.2125,87.6375,56,2026-09-22 21:40:20.451076
121584,172177,8991,115.425,115.425,15,2026-09-22 21:40:20.451076
121585,172178,8991,114.0,114.0,53,2026-09-22 21:40:20.451076
121586,172179,8991,133.2375,133.2375,51,2026-09-22 21:40:20.451076
121587,172180,8991,210.1875,234.4125,11,2026-09-22 21:40:20.451076
121588,172181,8991,211.6125,211.6125,23,2026-09-22 21:40:20.451076
121589,172182,8991,208.7625,208.7625,23,2026-09-22 21:40:20.451076
121590,172183,8991,180.975,180.975,139,2026-09-22 21:40:20.451076
121591,172184,8991,295.6875,295.6875,26,2026-09-22 21:40:20.451076
121592,172185,8991,173.85,195.225,110,2026-09-22 21:40:20.451076
121593,172186,8991,205.9125,205.9125,35,2026-09-22 21:40:20.451076
121594,172187,8991,205.9125,205.9125,33,2026-09-22 21:40:20.451076
121595,172188,8991,227.2875,227.2875,24,2026-09-22 21:40:20.451076
121596,172189,8991,213.0375,213.0375,42,2026-09-22 21:40:20.451076
121597,172190,8991,212.325,212.325,35,2026-09-22 21:40:20.451076
121598,172191,8991,469.5375,469.5375,6,2026-09-22 21:40:20.451076
121599,172192,8991,469.5375,469.5375,22,2026-09-22 21:40:20.451076
121600,172193,8991,469.5375,469.5375,30,2026-09-22 21:40:20.451076
121601,172194,8991,355.5375,519.4125,33,2026-09-22 21:40:20.451076
121602,172195,8991,177.4125,177.4125,12,2026-09-22 21:40:20.451076
121603,172197,8991,192.375,192.375,35,2026-09-22 21:40:20.451076
121604,172198,8911,87.6375,86.925,48,2026-09-22 21:40:20.451076
121605,172199,8911,87.6375,84.7875,42,2026-09-22 21:40:20.451076
121606,172201,8911,116.85,116.85,17,2026-09-22 21:40:20.451076
121607,172202,8911,117.5625,117.5625,16,2026-09-22 21:40:20.451076
121608,172203,8911,137.5125,137.5125,29,2026-09-22 21:40:20.451076
121609,172204,8911,209.475,209.475,27,2026-09-22 21:40:20.451076
121610,172206,8911,208.7625,208.7625,31,2026-09-22 21:40:20.451076
121611,172207,8911,177.4125,177.4125,62,2026-09-22 21:40:20.451076
121612,172208,8911,295.6875,295.6875,15,2026-09-22 21:40:20.451076
121613,172209,8911,165.3,234.4125,43,2026-09-22 21:40:20.451076
121614,172210,8911,227.2875,227.2875,25,2026-09-22 21:40:20.451076
121615,172211,8911,213.0375,213.0375,47,2026-09-22 21:40:20.451076
121616,172212,8911,212.325,212.325,12,2026-09-22 21:40:20.451076
121617,172214,8911,469.5375,469.5375,20,2026-09-22 21:40:20.451076
121618,172215,8911,469.5375,469.5375,13,2026-09-22 21:40:20.451076
121619,172216,9001,110.4375,110.4375,10,2026-09-22 21:40:20.451076
121620,172224,9001,236.55,236.55,37,2026-09-22 21:40:20.451076
121621,172228,9043,107.5875,107.5875,80,2026-09-22 21:40:20.451076
121622,172229,9043,107.5875,107.5875,46,2026-09-22 21:40:20.451076
121623,172230,9043,106.875,106.875,41,2026-09-22 21:40:20.451076
121624,172232,9043,115.425,115.425,28,2026-09-22 21:40:20.451076
121625,172233,9043,118.9875,118.9875,42,2026-09-22 21:40:20.451076
121626,172234,9043,138.225,138.225,47,2026-09-22 21:40:20.451076
121627,172236,9043,218.7375,218.7375,87,2026-09-22 21:40:20.451076
121628,172237,9043,327.0375,327.0375,20,2026-09-22 21:40:20.451076
121629,172238,9043,173.1375,212.325,118,2026-09-22 21:40:20.451076
121630,172239,9043,213.0375,213.0375,15,2026-09-22 21:40:20.451076
121631,172241,9043,240.825,240.825,27,2026-09-22 21:40:20.451076
121632,172242,9043,224.4375,224.4375,28,2026-09-22 21:40:20.451076
121633,172243,9043,236.55,236.55,17,2026-09-22 21:40:20.451076
121634,172246,9043,498.0375,498.0375,15,2026-09-22 21:40:20.451076
121635,172248,9043,177.4125,177.4125,7,2026-09-22 21:40:20.451076
121636,172249,9092,86.925,86.925,87,2026-09-22 21:40:20.451076
121637,172250,9092,88.35,86.2125,79,2026-09-22 21:40:20.451076
121638,172251,9092,116.1375,116.1375,12,2026-09-22 21:40:20.451076
121639,172252,9092,115.425,115.425,39,2026-09-22 21:40:20.451076
121640,172253,9092,136.8,136.8,25,2026-09-22 21:40:20.451076
121641,172254,9092,208.7625,208.7625,14,2026-09-22 21:40:20.451076
121642,172255,9092,180.975,180.975,103,2026-09-22 21:40:20.451076
121643,172256,9092,295.6875,295.6875,25,2026-09-22 21:40:20.451076
121644,172257,9092,167.4375,213.75,82,2026-09-22 21:40:20.451076
121645,172258,9092,205.9125,205.9125,36,2026-09-22 21:40:20.451076
121646,172259,9092,205.9125,205.9125,37,2026-09-22 21:40:20.451076
121647,172260,9092,227.2875,227.2875,31,2026-09-22 21:40:20.451076
121648,172261,9092,213.0375,213.0375,20,2026-09-22 21:40:20.451076
121649,172262,9092,212.325,212.325,27,2026-09-22 21:40:20.451076
121650,172263,9092,469.5375,469.5375,17,2026-09-22 21:40:20.451076
121651,172264,9092,469.5375,469.5375,3,2026-09-22 21:40:20.451076
121652,172265,9092,469.5375,469.5375,14,2026-09-22 21:40:20.451076
121653,172268,9092,191.6625,191.6625,19,2026-09-22 21:40:20.451076
121654,172269,9092,192.375,192.375,49,2026-09-22 21:40:20.451076
121655,172270,9112,106.1625,107.5875,194,2026-09-22 21:40:20.451076
121656,172271,9112,101.8875,107.5875,166,2026-09-22 21:40:20.451076
121657,172272,9112,106.1625,106.1625,115,2026-09-22 21:40:20.451076
121658,172275,9112,116.85,116.85,87,2026-09-22 21:40:20.451076
121659,172276,9112,116.85,116.85,134,2026-09-22 21:40:20.451076
121660,172277,9112,141.075,141.075,134,2026-09-22 21:40:20.451076
121661,172280,9112,355.5375,355.5375,10,2026-09-22 21:40:20.451076
121662,172281,9112,220.1625,220.1625,159,2026-09-22 21:40:20.451076
121663,172282,9112,327.0375,327.0375,55,2026-09-22 21:40:20.451076
121664,172283,9112,170.2875,201.6375,353,2026-09-22 21:40:20.451076
121665,172284,9112,213.0375,213.0375,45,2026-09-22 21:40:20.451076
121666,172288,9112,240.825,240.825,89,2026-09-22 21:40:20.451076
121667,172289,9112,230.85,230.85,67,2026-09-22 21:40:20.451076
121668,172290,9112,236.55,236.55,31,2026-09-22 21:40:20.451076
121669,172292,9112,498.0375,498.0375,8,2026-09-22 21:40:20.451076
121670,172293,9112,498.0375,498.0375,27,2026-09-22 21:40:20.451076
121671,172295,9112,177.4125,177.4125,18,2026-09-22 21:40:20.451076
121672,172296,9112,355.5375,355.5375,4,2026-09-22 21:40:20.451076
121673,172298,9132,84.7875,84.7875,9,2026-09-22 21:40:20.451076
121674,172300,9132,111.8625,111.8625,7,2026-09-22 21:40:20.451076
121675,172301,9132,113.2875,113.2875,30,2026-09-22 21:40:20.451076
121676,172303,9132,208.05,208.05,40,2026-09-22 21:40:20.451076
121677,172305,9132,180.975,180.975,100,2026-09-22 21:40:20.451076
121678,172306,9132,295.6875,295.6875,15,2026-09-22 21:40:20.451076
121679,172307,9132,172.425,234.4125,56,2026-09-22 21:40:20.451076
121680,172308,9132,227.2875,227.2875,16,2026-09-22 21:40:20.451076
121681,172309,9132,213.0375,213.0375,69,2026-09-22 21:40:20.451076
121682,172310,9132,212.325,212.325,46,2026-09-22 21:40:20.451076
121683,172316,9147,106.1625,106.1625,106,2026-09-22 21:40:20.451076
121684,172317,9147,109.0125,109.0125,83,2026-09-22 21:40:20.451076
121685,172318,9147,105.45,105.45,84,2026-09-22 21:40:20.451076
121686,172320,9147,116.85,116.85,52,2026-09-22 21:40:20.451076
121687,172321,9147,116.85,116.85,65,2026-09-22 21:40:20.451076
121688,172322,9147,139.65,139.65,105,2026-09-22 21:40:20.451076
